file,10%_train_120M,20%_train_120M,30%_train_120M,40%_train_120M,50%_train_120M,60%_train_120M,70%_train_120M,80%_train_120M,90%_train_120M,10%_train_350M,20%_train_350M,30%_train_350M,40%_train_350M,50%_train_350M,60%_train_350M,70%_train_350M,80%_train_350M,90%_train_350M,10%_train_onehot,20%_train_onehot,30%_train_onehot,40%_train_onehot,50%_train_onehot,60%_train_onehot,70%_train_onehot,80%_train_onehot,90%_train_onehot
ADRB2_HUMAN_Jones_2020_with_scoresandembeddings.csv,0.4255434038664941,0.4810513489900755,0.5082434515460956,0.5241806615772416,0.5343516283951406,0.540235935311624,0.5468237862991605,0.5639525878528687,0.5575773995481458,0.36946863405617936,0.43385717316373495,0.4727904490544689,0.48421606467717215,0.5079507380537074,0.5134449234339756,0.5172050108125157,0.5424943411604977,0.5404757227259894,0.31406986092064343,0.41390825062631686,0.45392840302711956,0.4679223375503899,0.4870863526538039,0.49604865858347197,0.5041037940527131,0.5184915706358877,0.5173458268020104
AICDA_HUMAN_Gajula_2014_3cycles_with_scoresandembeddings.csv,0.279859249804873,0.21187089764942116,0.30411325060884875,0.21394888420581942,0.32834575726211424,0.316271483257704,0.31022981738694433,0.47041898381517155,0.38668565891045265,0.22507931329078024,0.25561234266118166,0.07631688027062455,0.18921069767750615,0.2540282236604393,0.2623117360870614,0.34161751914798605,0.27893656632448,0.315346611997374,0.17857041391982403,0.26955242224019005,0.3576148243672548,0.3148043802442563,0.3410209616440729,0.33918503622906043,0.26601413532283336,0.3585510913765807,0.36130788742795433
AMFR_HUMAN_Tsuboyama_2023_4G3O_with_scoresandembeddings.csv,0.7739890848132933,0.8319183772945516,0.856004396748788,0.870807239348838,0.8841616617644117,0.8874695388770488,0.8913082402233197,0.8909191856527034,0.8926139126897807,0.7140849600859276,0.7705166772464838,0.8075299777115921,0.8220660967318703,0.8482054393877361,0.85012690745437,0.8651338862286995,0.8801484816013044,0.8708860053476336,0.8259529506285496,0.8555637461085898,0.8698065540000185,0.8751114200038297,0.8788976510315655,0.8769905474697737,0.8743467434457373,0.8831838974029651,0.8824607272714319
AMIE_PSEAE_Wrenbeck_2017_with_scoresandembeddings.csv,0.5758783314391911,0.6510814128796593,0.6738962757555023,0.6893106216028426,0.703040194396887,0.712810488077314,0.720383997112948,0.7318548244194988,0.7256913733663397,0.5115477166989267,0.5901962331615997,0.6314697904607833,0.6604229663711492,0.6747706218959143,0.6847741980861758,0.6913673244390145,0.7018482589648174,0.7047581045011291,0.5502209901888733,0.6322592287480848,0.6717004941552482,0.6884569069667019,0.6963272286421703,0.6942984417435867,0.7151210966249509,0.7040582804082269,0.7049290447440411
ANCSZ_Hobbs_2022_with_scoresandembeddings.csv,0.5252056436347997,0.5628868859432005,0.5966123098802378,0.6139790487061534,0.6167049814603638,0.6372979599490499,0.6380826443739596,0.641737736238482,0.6468673392513813,0.48534558496221436,0.5702806378297625,0.595110491369,0.6208398250970454,0.622824941542859,0.6361196816026233,0.6455668855192271,0.6375668172224537,0.6723173255720517,0.5164730493739217,0.6040662811162119,0.6403450958015017,0.6607907747176842,0.6668804322090436,0.6867404416044384,0.679261758398839,0.692739175923566,0.6885607452303935
ARGR_ECOLI_Tsuboyama_2023_1AOY_with_scoresandembeddings.csv,0.6234527926414419,0.6829092175781273,0.7257716965546205,0.747137097467699,0.7574673912481871,0.786890752758833,0.790821027996169,0.8154338834096322,0.7673859570661896,0.5299618124031995,0.6401919679826042,0.6883833073705571,0.7004666210557224,0.7317246161902232,0.7437979429880703,0.7415440273721547,0.7809862242764242,0.7575570214669053,0.5595628373335766,0.6451395817204171,0.6748033787856856,0.6780536691411909,0.6979305974117928,0.7121260385054561,0.6983560837753006,0.6985437698664899,0.6721225862546094
B2L11_HUMAN_Dutta_2010_binding-Mcl-1_with_scoresandembeddings.csv,0.3274690737539034,0.37105767854587085,0.47427859279304946,0.5662540782918954,0.6289153801055306,0.6347138985380004,0.6988416289592759,0.7214973262032085,0.7421568627450981,0.1969241285030759,0.3514794141500882,0.4126762569434554,0.5594415638022968,0.6122259136212624,0.5526434324540977,0.609049773755656,0.6173567608861725,0.6651960784313726,0.5052095357340545,0.6276374430564988,0.7178898534139432,0.7725642692593158,0.7206153336895247,0.7601165419629269,0.7464594181213121,0.7674195758158616,0.7227659133621865
BBC1_YEAST_Tsuboyama_2023_1TG0_with_scoresandembeddings.csv,0.6910185406588056,0.7757527229453225,0.8131281123447748,0.8339784905503638,0.8392156035079257,0.8505542484766005,0.8581608939678418,0.8665286348045091,0.8451932547542509,0.7389173375804677,0.8057432221557305,0.8415165416502484,0.8548171900156595,0.8703954290078249,0.8832982283332029,0.8858057501000909,0.8980443766856034,0.8939325800132046,0.6596544943932348,0.7490210623981494,0.8030340367158331,0.822906720299225,0.8216592386445655,0.8354590343171024,0.8287531223309236,0.8480898963172636,0.8300887523556927
BCHB_CHLTE_Tsuboyama_2023_2KRU_with_scoresandembeddings.csv,0.6030343719268274,0.7247067887733544,0.7790253278768489,0.8069832682430415,0.8212649876632785,0.8513934862979446,0.8556052986728668,0.859550339203649,0.851645143673396,0.5816170493323085,0.673931991146193,0.7198409467417317,0.765888895450698,0.7609878619658723,0.7720624376450528,0.7898953736009892,0.8066042393737305,0.8180920927529705,0.69303666854088,0.8056536309513136,0.8329984527435454,0.848378659691462,0.8538285043433081,0.8616129462443103,0.8837149053039461,0.8523667458252799,0.8541267336761033
BLAT_ECOLX_Deng_2012_with_scoresandembeddings.csv,0.5119709963787635,0.5999045454552098,0.6369612226007053,0.6641730690802478,0.6801558293894802,0.6839137893848319,0.6917419679766933,0.6925541892351557,0.6961750197012491,0.4736331207783139,0.5795490710891319,0.6390027906102907,0.670358154593205,0.6888023305578367,0.698747688355023,0.7105309202249576,0.7089063017445106,0.7194766479568343,0.5805928382394049,0.672169462277124,0.710883659764792,0.7236203387151462,0.7326363620394041,0.7392487503796845,0.7396890262845366,0.7397173733579445,0.7445609065554896
BLAT_ECOLX_Firnberg_2014_with_scoresandembeddings.csv,0.6787020882965947,0.7390786796059732,0.7724138846373798,0.7869799532131614,0.7883091932135932,0.7984957129274864,0.8071742081980947,0.8020354642446437,0.8111997497492419,0.6146434946238132,0.7198373201616715,0.74653517185985,0.770217041314732,0.781009214671555,0.786266332672185,0.7875655660758929,0.7945518459279561,0.7992613242507647,0.5941769108438633,0.692506632560671,0.7151036572309175,0.7351191131065329,0.7399545552618954,0.7534561558651003,0.7494433192896925,0.7520262950513161,0.7566564391937902
BLAT_ECOLX_Jacquier_2013_with_scoresandembeddings.csv,0.4143587007438388,0.5108053974987519,0.5496822485929991,0.5599864964689224,0.573555078644333,0.6051947420057415,0.6136471088322633,0.6561222399436678,0.6156564382016793,0.2902833831037914,0.4049965135214083,0.45047431497273277,0.4656581698520477,0.4925079564364438,0.5221180136851499,0.5248593079014745,0.5617291414452498,0.5511916181811543,0.20761963867429628,0.28761451788471737,0.34679656980146045,0.4299643701699313,0.4524866580162657,0.4850492352203443,0.5164552595071825,0.5260932119746352,0.5307431191441049
BLAT_ECOLX_Stiffler_2015_with_scoresandembeddings.csv,0.6894862766504566,0.753797515233487,0.7728900727116932,0.7858763332589721,0.8037116198975284,0.8044347134528227,0.8143568032448869,0.8159824775824776,0.8207498301993208,0.6545937752733291,0.7280588184439407,0.7543291429892403,0.7739577298166207,0.7951890026671089,0.7975468397862595,0.80492149016122,0.8128365376365376,0.8066032328129312,0.6180430662619021,0.6946485428385628,0.7331954950622419,0.7424509319446143,0.7516848378347475,0.7596938161990445,0.7537484438979383,0.7711728677635035,0.753569468395793
BRCA1_HUMAN_Findlay_2018_with_scoresandembeddings.csv,0.35739235867681146,0.4027143657357802,0.4393799382302932,0.4491791341290751,0.4637344358821891,0.46774811476539435,0.4642745915516592,0.457773469216744,0.4818358344088921,0.3274310168038078,0.4011330269182844,0.4416124711551669,0.47136352554266364,0.4923530432185175,0.4824753511166343,0.5103519763864142,0.47791393729598947,0.5046383232840823,0.2302825484954413,0.36370521321222915,0.414677088513559,0.4502754624069308,0.4834035213450747,0.5188493013701192,0.5380393294861145,0.5280304916643319,0.4865300418618069
C6KNH7_9INFA_Lee_2018_with_scoresandembeddings.csv,0.5252368088996862,0.5874769621396937,0.6102439615995277,0.6306793741408034,0.6357124034356558,0.6506631834901462,0.6500498946347198,0.6572833269367878,0.6478806709992624,0.5333998072220854,0.5928914906767337,0.6240144534764561,0.6440394603264524,0.6502786113860777,0.6603645764609503,0.6691818261704343,0.6746947875930892,0.676484133014076,0.6084153634830642,0.6928241761133205,0.7216025828887767,0.7346883575746562,0.7423447846429698,0.7462335177665518,0.7519068763807253,0.760869732125213,0.7540096933270443
CALM1_HUMAN_Weile_2017_with_scoresandembeddings.csv,0.0855059895947987,0.10195378661743423,0.14942046219800628,0.15322526628323266,0.17305623745121887,0.18748581608505513,0.20655591865627693,0.19645400278409814,0.18468923522813568,0.05886988743696331,0.10377514306823002,0.13685535130160886,0.15626415069441218,0.18983648897177255,0.17492804412814505,0.20139462951604842,0.19556461131637715,0.2426052346349421,0.06702952119364977,0.1098950013228007,0.12241052429643032,0.156966906080129,0.14390802950372966,0.17016023467614216,0.1650884824638667,0.13114359491085864,0.17876796399623723
CAPSD_AAV2S_Sinai_2021_with_scoresandembeddings.csv,0.8045235449013056,0.8259658283233279,0.8322660262072932,0.8374662683000113,0.8397877564862369,0.8400632515204258,0.8418059864925083,0.8453500743889639,0.8494945750715598,0.8233504615409883,0.8430355303408152,0.8487778730885994,0.8541179611021541,0.8574868743144727,0.858105073575301,0.8599479354828501,0.8616911810059259,0.8647587001744693,0.7661471334630702,0.7941208399299192,0.8045899592226171,0.8126996627407141,0.8141751674093136,0.8162699665235342,0.8164074537754982,0.820326103992374,0.8254779736235051
CAR11_HUMAN_Meitlis_2020_gof_with_scoresandembeddings.csv,0.31066450288886555,0.3733979811424645,0.4192933718095898,0.44796796670434935,0.4785554219978015,0.48174466721963427,0.49859478720652894,0.5185019958683007,0.5072259294057119,0.3422051514438952,0.3987052421548272,0.4485228028682404,0.4692768041019074,0.49663312052346714,0.5137749998381688,0.5227169579400224,0.524669424865216,0.5064591632956346,0.4281199753547071,0.5046943048930309,0.5436195504367098,0.5554594648350288,0.5933632354214676,0.5796960432121541,0.5991176006193626,0.5925478107453082,0.579901021449687
CAR11_HUMAN_Meitlis_2020_lof_with_scoresandembeddings.csv,0.5437987384925804,0.6073487347924071,0.6424211572152966,0.6615472575496406,0.6626037755942822,0.6705974803120094,0.6808093297329548,0.6909142565141815,0.7000861126061215,0.5590680019120617,0.6241199966325744,0.6573846250634422,0.6777282278134692,0.6846292807796328,0.6977663212804697,0.7035382049503915,0.7173001851835676,0.7301005225785169,0.5696215453897706,0.6643120678532382,0.6937683438987154,0.7003615831288533,0.70860410831098,0.7098816614190532,0.7205026046199935,0.7308354573597067,0.7448373026860631
CAS9_STRP1_Spencer_2017_positive_with_scoresandembeddings.csv,0.08424089675391913,0.10904815067850289,0.12022838824087385,0.12219658224806303,0.13899658783065677,0.13417094477069388,0.14153436847821108,0.15843505785337694,0.17110469326799407,0.09272624737770496,0.10082739764372653,0.11728545063983917,0.12245921977817384,0.13077561952983335,0.14250420984334639,0.1400298755543506,0.1641450944970443,0.1794063965555681,0.06770941813067814,0.09548591495536521,0.10373141395031726,0.12424752021102,0.13282548916275427,0.131619752465497,0.15344354849410252,0.15751838082234668,0.1644030131389028
CASP3_HUMAN_Roychowdhury_2020_with_scoresandembeddings.csv,0.4104514743569398,0.4566103331835464,0.503552345250155,0.5304175461886773,0.5425459279546068,0.5721933146383091,0.5651112065619108,0.6035529249651875,0.5912223469507998,0.33983014793612326,0.43415349138924697,0.43515855626356614,0.47878918244453683,0.5039886337432696,0.5326914671569527,0.5573610406076797,0.5669850314110706,0.5349840919380547,0.2667942104828495,0.3432060360491726,0.3721236778651898,0.4347561765311685,0.4540738610735139,0.5036815471229658,0.5211041928189839,0.5556444746437583,0.4842158915168008
CASP7_HUMAN_Roychowdhury_2020_with_scoresandembeddings.csv,0.36140003851638686,0.4613459524791518,0.47649031387894547,0.5119237638198568,0.519225525303425,0.5363132659365577,0.5501056086864013,0.5272762301253378,0.5416549825117306,0.24346072964689558,0.352372956052686,0.388653561477014,0.4383651032512372,0.442525408502968,0.4781763659330463,0.47904893130608156,0.4749995887455475,0.5143596155111586,0.2746186017935245,0.3829217275034995,0.40805795298181585,0.45509334405036894,0.474898817901107,0.5018871041990972,0.5103826202913548,0.5150128630919509,0.5037596759964833
CATR_CHLRE_Tsuboyama_2023_2AMI_with_scoresandembeddings.csv,0.8472307330449855,0.8841410790068067,0.9011173900489181,0.9042413607381196,0.9207144730577195,0.9240444339869155,0.9249621666010273,0.9347353232816136,0.9354470928630476,0.8090985084280445,0.8552870417454438,0.8823928924813966,0.8853170230473848,0.9017453231387723,0.9082708375662978,0.9098404222747479,0.9135482975071764,0.9164525351336457,0.7140574730448457,0.7692367946162445,0.8076318777993261,0.8137797869804064,0.8316211535031819,0.8350295010623514,0.8281471767172517,0.8441852485962074,0.8306081017658926
CBPA2_HUMAN_Tsuboyama_2023_1O6X_with_scoresandembeddings.csv,0.8322711940407558,0.877045758985947,0.897271163240099,0.9076205754833587,0.9104405318298194,0.9114453250588991,0.9147668647438201,0.9141828414827856,0.9313336796874154,0.8161788581155924,0.8540676041898461,0.862333657844394,0.8845590272715617,0.8854713165941609,0.8910269979256202,0.8945997543702996,0.9000562392743943,0.9132591377948067,0.8063438840814688,0.8437153026972425,0.8621093723190508,0.8693024490150443,0.8781878217385971,0.8762129716434585,0.88314961654769,0.8657329951418093,0.8853850762810904
CBS_HUMAN_Sun_2020_with_scoresandembeddings.csv,0.2962851952484556,0.33803859756864085,0.36507614189888987,0.38989293311537265,0.38769436726505496,0.39197053672340476,0.39911031561447097,0.4027289761610608,0.40441975674795916,0.26865731078287897,0.31375805013389046,0.3322366264563546,0.3481395707857865,0.3544887713014805,0.36276976942210426,0.37887327599081255,0.3736043592303596,0.3814585806707314,0.24279336718098016,0.30176398729604015,0.33048601447727466,0.35657958035699344,0.3718534787560178,0.3754467529050351,0.3879747342322234,0.38865113802196916,0.39983730147034374
CBX4_HUMAN_Tsuboyama_2023_2K28_with_scoresandembeddings.csv,0.8186977827671471,0.8671166491632597,0.8894384891632738,0.8980995871031455,0.9069010492128056,0.9071567435657217,0.9104226005203685,0.919127975308878,0.9249278027040262,0.803665919397974,0.8452318270252945,0.8699441070526633,0.8834220687273332,0.8944193566550439,0.8987508386860604,0.9048275238968865,0.9063015519458542,0.910218340611354,0.7951679987785516,0.8456758598400927,0.8674928774348665,0.883907753049624,0.8870099184806255,0.8863834952521005,0.8929691979572774,0.8898574977900188,0.9080394315480721
CCDB_ECOLI_Adkar_2012_with_scoresandembeddings.csv,0.5682704044363746,0.691049503734781,0.7421084609373108,0.7831573194126542,0.828809550240871,0.8282169599194562,0.841857874466139,0.8587143933392671,0.8617966158929591,0.645636068094279,0.7378856683346655,0.7669963910652855,0.8350336509513397,0.8560551972026393,0.867046404776646,0.8655753229516714,0.8992777579883533,0.8985489083609586,0.8093596040502821,0.9248054915397276,0.9493915550358881,0.9792044119547872,0.9893310997960135,0.9907369227188771,0.9944642789391249,0.9961946519701476,0.9953065541116471
CCDB_ECOLI_Tripathi_2016_with_scoresandembeddings.csv,0.44032105074142464,0.48164669818773664,0.5269210477511979,0.5379105518910746,0.5695456715562066,0.5619134412382684,0.5882361714514526,0.5778478372703703,0.6012216907855428,0.4415729705267917,0.45031460499090226,0.503175924667493,0.5046290673052866,0.5202486567860166,0.5300277495165506,0.553200996689666,0.5454882121819381,0.5529176359271543,0.3982890230786459,0.4646263742049689,0.5077329798064998,0.5025752059818532,0.5013390986808622,0.5295488771188188,0.5420211093565539,0.5318943498785952,0.5316276251716425
CCR5_HUMAN_Gill_2023_with_scoresandembeddings.csv,0.2890548090285735,0.33114245768724404,0.3696736948245912,0.3758561837444043,0.406691767315546,0.4184747189203165,0.42080280271946624,0.42602599939112124,0.4328725027103884,0.27503337098737146,0.3202119718901736,0.3559812364969836,0.3704038802990406,0.40555578584808283,0.41508173604602366,0.4283690605923054,0.43267563522596963,0.4345120052858835,0.2873500357661795,0.3616862103151731,0.3893981919595547,0.39644111031267415,0.4265473650969637,0.43925832940611437,0.4399285022146021,0.446384089259904,0.4591044052728021
CD19_HUMAN_Klesmith_2019_FMC_singles_with_scoresandembeddings.csv,0.3303988236199329,0.4035061047369748,0.4419637112117957,0.4683165418869237,0.4739155503443501,0.4724059299128047,0.5089885950737347,0.5145764311539246,0.49248737937108744,0.3494040400633977,0.4395292579762695,0.457776885355017,0.4837302001256717,0.49787876119180396,0.4891716970076965,0.5155492267582431,0.5354912656351046,0.49656387115351636,0.32830174221966113,0.41638080935765737,0.4529177809639699,0.48595956302677357,0.4910171838002511,0.49380960552958986,0.5163470671019271,0.5359814824327522,0.5236421051742582
CP2C9_HUMAN_Amorosi_2021_abundance_with_scoresandembeddings.csv,0.6141662597978678,0.6549039336619845,0.6724656585970622,0.6874977530573746,0.6904237941073451,0.7053910817327458,0.7036191999198855,0.7018321833295529,0.7133249314121142,0.5575295352783673,0.6197458750330855,0.6503318663828328,0.6651161776309568,0.6701707966583191,0.6945518947228004,0.690845430594854,0.6910943201378684,0.7012954700286237,0.42536523437656354,0.5411037256585749,0.5748463443462298,0.6059436117088984,0.6127317906302586,0.6302374013491178,0.6298180860665462,0.641065476685383,0.6457810784820582
CP2C9_HUMAN_Amorosi_2021_activity_with_scoresandembeddings.csv,0.6366614467642562,0.7060574758891314,0.7245766834408598,0.743277523498103,0.7469041597686544,0.7517610519896749,0.7565400883567613,0.7483305418268903,0.7593072423723096,0.570285209228186,0.6587011595826432,0.6966184237034173,0.7098869732549005,0.7162786499370986,0.7256365962257861,0.7333002094022112,0.7260948255639041,0.7364430215053875,0.505265430481501,0.6234460980226451,0.6678447023985933,0.6915620723317066,0.7021334253511508,0.6976349480103684,0.7062196487506082,0.7056026512276046,0.7181291677605415
CSN4_MOUSE_Tsuboyama_2023_1UFM_with_scoresandembeddings.csv,0.8642941635778095,0.9061604938913416,0.9210706990891492,0.9280558963500237,0.9338246380383725,0.9362757036666816,0.9425545036624807,0.9449103764862651,0.9412944605051052,0.8466484148347732,0.875423781908446,0.8946998619465412,0.9069327086534136,0.9163935284175129,0.9207412620572871,0.9332354959889415,0.9396837966540611,0.9336376575792915,0.7524599492045432,0.8210388139738688,0.8383022524814198,0.8417289020404942,0.8538806642850918,0.8550579490803718,0.8544268574714303,0.862860343485576,0.8542639984229542
CUE1_YEAST_Tsuboyama_2023_2MYX_with_scoresandembeddings.csv,0.6078006630715228,0.7437223589632549,0.786938142583131,0.8022270152836427,0.8187461957563084,0.8313044921729974,0.8538814969019951,0.8617316121033728,0.8495367067310251,0.5704124604383234,0.6936921647526951,0.7391860339262407,0.7339767744337383,0.7611309890160439,0.7709894497496182,0.807612109192885,0.8272574980557252,0.8293809014556734,0.6394845236295718,0.7434183890567336,0.7912239832932539,0.8082520636219946,0.814966782871951,0.828930835906645,0.8423912970915953,0.8117303944116558,0.8312254076795502
D7PM05_CLYGR_Somermeyer_2022_with_scoresandembeddings.csv,0.7090322899825781,0.7422183098958972,0.756766049247825,0.7669880044981489,0.7694730557310354,0.7748398283259345,0.7734360603883454,0.7774118983836065,0.7778242672039802,0.6025612403268485,0.685423017706207,0.7062168572510101,0.7230813578076755,0.7287467858732045,0.7347290157091424,0.7383901335168175,0.7382238809803109,0.7438488500522746,0.7652926854371103,0.8069743035569186,0.8248979872362023,0.83775587302313,0.8423115972660099,0.8484376843570743,0.8509603973175188,0.8563493570396019,0.8591933871735709
DLG4_HUMAN_Faure_2021_with_scoresandembeddings.csv,0.7610939662233023,0.7935789108618738,0.8055859513647518,0.8142400266839823,0.8196023082376185,0.8284371392995616,0.827144983640267,0.8289641426562477,0.8322512872291327,0.7539316145285214,0.7917589788355358,0.8033018557733677,0.8135512688847338,0.819293057855224,0.8274072742884424,0.8254178349394964,0.8305840059050398,0.8293970709741055,0.7532760954217366,0.7884283335487122,0.8056402588382708,0.821859643533759,0.8287044157499196,0.8388898116984717,0.8428205402975213,0.8467549271055139,0.8513693468269435
DLG4_RAT_McLaughlin_2012_with_scoresandembeddings.csv,0.44666986197920605,0.5372291228357353,0.584936816590691,0.6025723373647855,0.6249733919707853,0.6398941457677376,0.6358621270545044,0.6505466111775989,0.6244999549028127,0.3810441590502965,0.4868030708260269,0.5084384333196654,0.5541146755576245,0.5696688852401214,0.5755260309628181,0.6054294024747737,0.6310719893930714,0.5816880212836819,0.5517267834807135,0.6237020275209153,0.6762561128305572,0.685985666316587,0.6786395359851896,0.6905087161213993,0.717011836135151,0.7074277690129959,0.6878006312271087
DN7A_SACS2_Tsuboyama_2023_1JIC_with_scoresandembeddings.csv,0.5069542117819358,0.6198479976494886,0.6868664415370817,0.7007731236699829,0.7237020685880007,0.7481391943991753,0.7197495246213362,0.7306767629928203,0.7644775771694815,0.5245778770184525,0.6147984579929668,0.6657581925477736,0.708761566102426,0.7103647422396316,0.7079051230185053,0.7027586629349585,0.7119186780820572,0.7500081537565522,0.5004970150020212,0.6073104528840771,0.6528511560716311,0.6765509571322826,0.6773109902664383,0.6967609523973102,0.680633142562771,0.6648552521071766,0.7602136857878486
